"Iteration","Cl Monitor: Cl Monitor"
1.0,53.835639193987646
2.0,32.316894564467766
3.0,6.885872757577703
4.0,5.044247389741746
5.0,-2.550799635181819
6.0,-2.557186164842099
7.0,-0.026062607730455864
8.0,0.5121784806387266
9.0,1.5936542273684486
10.0,1.6480141154749062
11.0,2.0073741523553004
12.0,2.0118488807714914
13.0,1.9619677947240777
14.0,1.9400330400268049
15.0,1.716116764553713
16.0,1.680136069717042
17.0,1.535885651393195
18.0,1.5071332513024018
19.0,1.3076243307580226
20.0,1.303519797168077
21.0,1.3077132721216167
22.0,1.3195654731995607
23.0,1.3564758436845405
24.0,1.4051147666459216
25.0,1.454139939065381
26.0,1.4949275867667444
27.0,1.5280209318739155
28.0,1.5410151166925998
29.0,1.557713008578859
30.0,1.5648358344154425
31.0,1.5640726566695333
32.0,1.5570394202222273
33.0,1.5450693099135606
34.0,1.5297710998949618
35.0,1.5173682570172713
36.0,1.5034866462562304
37.0,1.4894575656952125
38.0,1.4794179013394322
39.0,1.4628765592952941
40.0,1.4555602140717268
41.0,1.446314162464561
42.0,1.4404160711084186
43.0,1.4382546323464491
44.0,1.4386843241455671
45.0,1.4410056308266244
46.0,1.4432166552031724
47.0,1.447401660253631
48.0,1.4495403202050259
49.0,1.451438694475702
50.0,1.4530861242926765
51.0,1.453795001217165
52.0,1.453468991550428
53.0,1.4525790374032064
54.0,1.4510988930262934
55.0,1.4489595109669664
56.0,1.4467466155132662
57.0,1.444758602978989
58.0,1.4431116074039316
59.0,1.4419763862398511
60.0,1.4415542623466946
61.0,1.4416842882094905
62.0,1.4426145348836656
63.0,1.444329533163412
64.0,1.4464131133086564
65.0,1.450220466092879
66.0,1.454343531383338
67.0,1.4588282247465478
68.0,1.4636518315703837
69.0,1.4685458288278788
70.0,1.4734427952460882
71.0,1.4781410651318003
72.0,1.4844060112304789
73.0,1.4903063572407764
74.0,1.4968424067492052
75.0,1.5037402089486909
76.0,1.5155846778864623
77.0,1.523434863591692
78.0,1.5465853003455894
79.0,1.5550412015505555
80.0,1.578331745070688
81.0,1.5879784742348453
82.0,1.6126188160134483
83.0,1.6224413843921583
84.0,1.6504794114650827
85.0,1.661734536334726
86.0,1.6823896362022206
87.0,1.695576361457952
88.0,1.7190406786226047
89.0,1.7257578339545452
90.0,1.7402594743905302
91.0,1.747318739269607
92.0,1.7606859677015132
93.0,1.76696382480413
94.0,1.7755346303255748
95.0,1.7808193774261027
96.0,1.7866708974863705
97.0,1.789722152802257
98.0,1.7927683467621063
99.0,1.7936581339357414
100.0,1.79267559274205
101.0,1.7892255890713413
102.0,1.7869544397907906
103.0,1.7843587918146575
104.0,1.7779122289885698
105.0,1.7745915703013528
106.0,1.7683228549494776
107.0,1.764383068988775
108.0,1.7576036499389391
109.0,1.7544354939738676
110.0,1.7505340998545111
111.0,1.748291848161513
112.0,1.7452282947430677
113.0,1.7431605650005013
114.0,1.7417322712249839
115.0,1.740748455140234
116.0,1.7400826751894212
117.0,1.7399484201898927
118.0,1.7401473997598431
119.0,1.7410288297211907
120.0,1.7425103806452056
121.0,1.74455394051786
122.0,1.7470731785342117
123.0,1.7503975258196347
124.0,1.7540945703689936
125.0,1.758371043003602
126.0,1.7628213423181665
127.0,1.7674797675411338
128.0,1.7720705367089213
129.0,1.7764840902784935
130.0,1.780969839923024
131.0,1.785396983242368
132.0,1.7896623811021493
133.0,1.7938011313458202
134.0,1.7976162007854908
135.0,1.801272254138224
136.0,1.8046267441313995
137.0,1.807674676795879
138.0,1.8102774523760459
139.0,1.8126270077899396
140.0,1.814197348490886
141.0,1.8165067087128344
142.0,1.8181633904556975
143.0,1.8199064131526825
144.0,1.8208056023827637
145.0,1.821409455459834
146.0,1.82209789938732
147.0,1.823148908346664
148.0,1.824715759098241
149.0,1.8270292341573637
150.0,1.8292612592179653
151.0,1.8336111015119312
152.0,1.836859862451032
153.0,1.840781770902327
154.0,1.8454333790739668
155.0,1.8505214878807181
156.0,1.85592079740393
157.0,1.8635237540277125
158.0,1.86666285778507
159.0,1.8742042657179863
160.0,1.8771653644665656
161.0,1.8842977919551103
162.0,1.8903120189339624
163.0,1.892707044659766
164.0,1.898028391848442
165.0,1.8999905760812619
166.0,1.904791907439423
167.0,1.9086608067349273
168.0,1.9120405187196934
169.0,1.91352104668401
170.0,1.9172376335554477
171.0,1.9187589731989687
172.0,1.923045785931064
173.0,1.9248389969715636
174.0,1.9296687748145434
175.0,1.931682147738056
176.0,1.9372694401546735
177.0,1.9422826299105889
178.0,1.9457506874451702
179.0,1.9496427449956915
180.0,1.9538056967676274
181.0,1.9603995142173176
182.0,1.9630678862695503
183.0,1.9700404700060725
184.0,1.9728514011981508
185.0,1.9798512433284383
186.0,1.9839397520519668
187.0,1.9897519956394412
188.0,1.9934853182733574
189.0,1.9973764715281357
190.0,2.001069372881424
191.0,2.0047268846565545
192.0,2.008067612331325
193.0,2.0125176124232556
194.0,2.0142191027969436
195.0,2.0180356696242643
196.0,2.0194563897161273
197.0,2.0227208319814896
198.0,2.0240149702719155
199.0,2.0274050158137267
200.0,2.0287169915844636
201.0,2.0320571993273684
202.0,2.033401592244064
203.0,2.035183950858669
204.0,2.039244079741008
205.0,2.040791383686277
206.0,2.042824265586153
207.0,2.0477851351823486
208.0,2.049596374136963
209.0,2.0545793004479167
210.0,2.0563722773227116
211.0,2.0611567744568746
212.0,2.063002049889544
213.0,2.067780529788948
214.0,2.0695244151948433
215.0,2.0741655982797287
216.0,2.07573715407918
217.0,2.079709327539285
218.0,2.081355117720233
219.0,2.084080177993013
220.0,2.0876767078745226
221.0,2.089054560693718
222.0,2.091537816863141
223.0,2.093111227975464
224.0,2.095822585451813
225.0,2.0974757703022493
226.0,2.0993488030853147
227.0,2.1024826273128125
228.0,2.1042794210643474
229.0,2.1063475763898842
230.0,2.1085830675803328
231.0,2.1109884960961316
232.0,2.113522918101743
233.0,2.1161473613385215
234.0,2.1203864300680926
235.0,2.122647111778643
236.0,2.1251857021461413
237.0,2.129265240599449
238.0,2.1314885553758747
239.0,2.13539431089783
240.0,2.1376513795536938
241.0,2.1429116699892616
242.0,2.1446343480467536
243.0,2.1488797482537496
244.0,2.150407324784394
245.0,2.1541604108204013
246.0,2.1555221003715803
247.0,2.158989244290779
248.0,2.1602010757196024
249.0,2.16333708205919
250.0,2.164484202240609
251.0,2.167516821056805
252.0,2.1686699169197565
253.0,2.172766275212144
254.0,2.1736900614602717
255.0,2.1765204659513073
256.0,2.1790471199839687
257.0,2.1802506934186163
258.0,2.1843719709068896
259.0,2.185340139718745
260.0,2.1882556632836225
261.0,2.1895018942032674
262.0,2.1938764418711774
263.0,2.1949332869156324
264.0,2.198040283659402
265.0,2.199310707633646
266.0,2.205162652556588
267.0,2.2060405733552546
268.0,2.207901006502618
269.0,2.210738768476677
270.0,2.211974069187351
271.0,2.217388675998944
272.0,2.2182161849151414
273.0,2.22058517520964
274.0,2.2229478910915224
275.0,2.2252094353717204
276.0,2.227411897871686
277.0,2.229476603695757
278.0,2.2315041282505996
279.0,2.233519871204197
280.0,2.2354456869033585
281.0,2.2373452289789495
282.0,2.2404488750391285
283.0,2.2413692155765075
284.0,2.2431425452058624
285.0,2.2449568909461464
286.0,2.247377656641297
287.0,2.248929799425268
288.0,2.2508097386966206
289.0,2.2538406093458976
290.0,2.2548849328869554
291.0,2.2578373946786363
292.0,2.258801168786345
293.0,2.2617666974862223
294.0,2.2627202457645406
295.0,2.2657142579860508
296.0,2.2666953155467704
297.0,2.2696537773136582
298.0,2.2705984962991734
299.0,2.27356481527157
300.0,2.274507763153929
301.0,2.27741187735537
302.0,2.2783448362629066
303.0,2.2811172322496667
304.0,2.2820165575701328
305.0,2.284782911178499
306.0,2.2857261887522107
307.0,2.28853464138234
308.0,2.28943801885132
309.0,2.2921308556845426
310.0,2.2930177113149672
311.0,2.2956565137183684
312.0,2.2965485021992844
313.0,2.299268688197305
314.0,2.3001769025579777
315.0,2.302894738017315
316.0,2.3037922768383248
317.0,2.306482733465609
318.0,2.3073811523832304
319.0,2.310046568666159
320.0,2.310936171388682
321.0,2.31359359955903
322.0,2.3144805847933507
323.0,2.317093620112785
324.0,2.317967947437997
325.0,2.3205469936876697
326.0,2.321394791874321
327.0,2.3238848193187454
328.0,2.324704328329727
329.0,2.3271871240028896
330.0,2.3279918340110783
331.0,2.3303873926492247
332.0,2.331196127448614
333.0,2.3335690491017247
334.0,2.334362983803829
335.0,2.336804493925743
336.0,2.3376159193927815
337.0,2.3399956836829015
338.0,2.340769399420372
339.0,2.3430709357541337
340.0,2.34382116243171
341.0,2.3460110215001344
342.0,2.346720293063013
343.0,2.3492476059335554
344.0,2.3498557195787044
345.0,2.351425153645516
346.0,2.352859674240257
347.0,2.354267511539515
348.0,2.355657566172831
349.0,2.3570519099988547
350.0,2.3584112553583
351.0,2.359752921417678
352.0,2.3610741196771294
353.0,2.3623782720221738
354.0,2.363673079366993
355.0,2.364982175305019
356.0,2.3662688079265863
357.0,2.367530477609251
358.0,2.368753147491211
359.0,2.3699672502824467
360.0,2.3711606675941685
361.0,2.3724027288127165
362.0,2.3736102205651024
363.0,2.3747847046259696
364.0,2.375931166522568
365.0,2.377102119140632
366.0,2.378259868753311
367.0,2.379399892213179
368.0,2.3805549789851765
369.0,2.3816527111958052
370.0,2.382729380042642
371.0,2.3837916331630815
372.0,2.384839379961313
373.0,2.3858817428722716
374.0,2.386925923697259
375.0,2.3879668097386384
376.0,2.3892228666937383
377.0,2.390046802728316
378.0,2.391003357597258
379.0,2.391982068576809
380.0,2.3931741199633616
381.0,2.393951411216252
382.0,2.39482220092169
383.0,2.3959271085136367
384.0,2.3968449034386374
385.0,2.3975767223227717
386.0,2.3984605286656504
387.0,2.3995816183939986
388.0,2.4003410127019125
389.0,2.4013852969686793
390.0,2.4020917306061875
391.0,2.402923063340294
392.0,2.4039573845091486
393.0,2.4049785259650123
394.0,2.405301482630527
395.0,2.4064099974816986
396.0,2.407364017274552
397.0,2.407673982475309
398.0,2.4089074725164425
399.0,2.4091891326858237
400.0,2.4106059444165444
401.0,2.410835553785368
402.0,2.4118944435500986
403.0,2.412365434408495
404.0,2.4131800829681094
405.0,2.41400392578758
406.0,2.4142992624829427
407.0,2.4155757282350163
408.0,2.4157963976402064
409.0,2.4168418735333685
410.0,2.417277378440949
411.0,2.41816120370558
412.0,2.418582073011213
413.0,2.419393762661508
414.0,2.419809264031263
415.0,2.42052250869936
416.0,2.421259051852076
417.0,2.4216472084999325
418.0,2.422300425923404
419.0,2.4229194351770054
420.0,2.4232905387215937
421.0,2.423957088182518
422.0,2.4246574659368423
423.0,2.425054560057001
424.0,2.4257004605236623
425.0,2.4263606168909697
426.0,2.426586295312194
427.0,2.427608037648673
428.0,2.4277576353299395
429.0,2.4285625469991667
430.0,2.4288788876580965
431.0,2.4294660618911585
432.0,2.430027116331668
433.0,2.4302293601151184
434.0,2.4311494808710465
435.0,2.431283084880665
436.0,2.4319156245649043
437.0,2.432387515037568
438.0,2.4329024242983985
439.0,2.43339569502019
440.0,2.4338578084380775
441.0,2.4343256547136574
442.0,2.4348249884899005
443.0,2.435226484752251
444.0,2.4358249178037257
445.0,2.436406337182297
446.0,2.4366062961544435
447.0,2.4374991513113087
448.0,2.437637257217797
449.0,2.4382801349508276
450.0,2.4387711103405265
451.0,2.43925258642095
452.0,2.439634665425365
453.0,2.4400089791995825
454.0,2.4407630221135053
455.0,2.441327097416523
456.0,2.4415130804416445
457.0,2.44214774815064
458.0,2.4425001711703946
459.0,2.4430724287981858
460.0,2.443545574752407
461.0,2.4439269390379574
462.0,2.4442911159524634
463.0,2.4452108972117794
464.0,2.445339544435481
465.0,2.4459014234696546
466.0,2.4463340685339143
467.0,2.446797115383388
468.0,2.447171476974835
469.0,2.4477303464860385
470.0,2.448281353076769
471.0,2.448455902654917
472.0,2.4492812820145216
473.0,2.449405903736155
474.0,2.450144227589292
475.0,2.4502726074003975
476.0,2.450998871668521
477.0,2.4511318207189716
478.0,2.451887124446553
479.0,2.4520184737673887
480.0,2.4527615429190592
481.0,2.452885944547516
482.0,2.4536021027194415
483.0,2.453721013698564
484.0,2.454417093314408
485.0,2.4545343567969526
486.0,2.455262340282695
487.0,2.45537172996325
488.0,2.455994045343946
489.0,2.456113462881248
490.0,2.4568759967991123
491.0,2.4569839678523553
492.0,2.457606911251873
493.0,2.4577276456984514
494.0,2.4584919432264676
495.0,2.458590602207684
496.0,2.4591715365256634
497.0,2.4592819079561417
498.0,2.4599859866451737
499.0,2.4600916922760847
500.0,2.4606914832471816
501.0,2.4608076379121333
502.0,2.4615507596303465
503.0,2.4616482811563603
504.0,2.4622567441382675
505.0,2.4623468629994743
506.0,2.462916034074681
507.0,2.463022366422884
508.0,2.463715230940959
509.0,2.463814681669871
510.0,2.4644138837143905
511.0,2.4645197772782295
512.0,2.4652442374788235
513.0,2.465333679327711
514.0,2.465900661668812
515.0,2.4659931762373697
516.0,2.4666682293251463
517.0,2.4667499159862296
518.0,2.4671570035557693
519.0,2.46753906833938
520.0,2.467850938366327
521.0,2.4682093506037455
522.0,2.4685944466192464
523.0,2.4689656266481514
524.0,2.4693503058148036
525.0,2.4697348105424433
526.0,2.4701081054021694
527.0,2.470480027883027
528.0,2.470853943098934
529.0,2.4712026805621816
530.0,2.471561771452893
531.0,2.4719288059201228
532.0,2.472284584248938
533.0,2.4726473697129885
534.0,2.47302351788786
535.0,2.473248367472043
536.0,2.4739564283841426
537.0,2.474029006116509
538.0,2.474677633183214
539.0,2.474740283768091
540.0,2.4753936279585895
541.0,2.4754590122430606
542.0,2.476126694686714
543.0,2.4761926357407105
544.0,2.4769398342747633
545.0,2.477000360712529
546.0,2.4774459767765613
547.0,2.477553310959511
548.0,2.478666156872902
549.0,2.4787122288127827
550.0,2.4789101324448812
551.0,2.479169142932062
552.0,2.4798681534088876
553.0,2.479939153183865
554.0,2.4807639550173577
555.0,2.480826329778322
556.0,2.481097306769576
557.0,2.481581613006274
558.0,2.4818174320966677
559.0,2.482650276462159
560.0,2.4827131015863286
561.0,2.482958718075825
562.0,2.483418547073575
563.0,2.4838036480091272
564.0,2.4840398413800986
565.0,2.484888196492514
566.0,2.4849518481668755
567.0,2.4852489115033647
568.0,2.485489384790823
569.0,2.4862894748825717
570.0,2.4863447475438574
571.0,2.486902434511781
572.0,2.486960321588448
573.0,2.4874022956205577
574.0,2.4875715435448402
575.0,2.4881850947133977
576.0,2.4882644021954516
577.0,2.4891328192143227
578.0,2.4891953691512176
579.0,2.489490581241156
580.0,2.4897224904422166
581.0,2.490506148832123
582.0,2.4905653679513025
583.0,2.491113856604715
584.0,2.4911687813597996
585.0,2.4916419304089543
586.0,2.4917074226823734
587.0,2.4923952792172206
588.0,2.492456464305007
589.0,2.492980513778848
590.0,2.493050660858382
591.0,2.493820985392969
592.0,2.4938802010446186
593.0,2.494418514451889
594.0,2.494474134221342
595.0,2.4950016089397433
596.0,2.495069829452705
597.0,2.495762070338043
598.0,2.4958158576497684
599.0,2.496260921478147
600.0,2.4963233487980157
601.0,2.4969635941361736
602.0,2.4970264093237504
603.0,2.497630568305468
604.0,2.497691216103758
605.0,2.498216522318425
606.0,2.498282425340282
607.0,2.499011428558459
608.0,2.4990712904926675
609.0,2.499472408531295
610.0,2.4995818688443063
611.0,2.500263621444864
612.0,2.5003288364829244
613.0,2.5008994431321545
614.0,2.5009612493744315
615.0,2.501439833592278
616.0,2.501514932171
617.0,2.5023525237705364
618.0,2.5024023529557065
619.0,2.5025583110047553
620.0,2.5030355746850823
621.0,2.5033010392943154
622.0,2.5035083670861034
623.0,2.504112972750423
624.0,2.5042222065141373
625.0,2.50487932938432
626.0,2.504950333016027
627.0,2.5054191614597663
628.0,2.5055372164052927
629.0,2.5061743186425973
630.0,2.506285275287922
631.0,2.506870201060816
632.0,2.5069466561256646
633.0,2.5076048712061874
634.0,2.5076772828145586
635.0,2.5082196663326513
636.0,2.508298204981945
637.0,2.5089206910670776
638.0,2.50900109784641
639.0,2.509679067957546
640.0,2.5097558211693585
641.0,2.510244908511206
642.0,2.510433739644696
643.0,2.511051364129647
644.0,2.511144485073304
645.0,2.511879019632269
646.0,2.511958860570136
647.0,2.512528105604862
648.0,2.5126125138843522
649.0,2.513322451109291
650.0,2.513404765405819
651.0,2.513979120432077
652.0,2.51406360797101
653.0,2.5147695588638146
654.0,2.5148528328715707
655.0,2.515443733296671
656.0,2.515528989019043
657.0,2.516256737977632
658.0,2.516342094442998
659.0,2.5168439101253304
660.0,2.5169395479980317
661.0,2.5177752105628515
662.0,2.5178672253202925
663.0,2.5183932501623607
664.0,2.518488154773352
665.0,2.5193095062910094
666.0,2.519400080389053
667.0,2.5197521749059306
668.0,2.520103623941806
669.0,2.5205882278174125
670.0,2.5209472368109127
671.0,2.5213277839777444
672.0,2.5218212124084074
673.0,2.5220017900131975
674.0,2.522853378246389
675.0,2.5229418573411952
676.0,2.523143788033614
677.0,2.523711039567064
678.0,2.523853640543503
679.0,2.52454538032504
680.0,2.5246446340546616
681.0,2.5252137412103637
682.0,2.5253105639398714
683.0,2.5261356465137066
684.0,2.526229374230491
685.0,2.5264501548818434
686.0,2.527180109792393
687.0,2.5272757327745063
688.0,2.528040344297446
689.0,2.5281297514298173
690.0,2.5284784893747267
691.0,2.528650240765206
692.0,2.529494158287143
693.0,2.529585943010251
694.0,2.5297934113307443
695.0,2.5305971327903585
696.0,2.530685734214578
697.0,2.5309024559668494
698.0,2.5317226401869277
699.0,2.531809206546134
700.0,2.5320185370471053
701.0,2.5327186572363343
702.0,2.5328152712039675
703.0,2.5334749008238577
704.0,2.5335676816794237
705.0,2.533961090976177
706.0,2.5343173669779033
707.0,2.5346988777034074
708.0,2.5350690399869378
709.0,2.53544610982609
710.0,2.5356475845522914
711.0,2.5365446023665585
712.0,2.5366452371896
713.0,2.5368550214729204
714.0,2.537354433599005
715.0,2.5375207250955376
716.0,2.538259164431449
717.0,2.5383608685765267
718.0,2.538897116161541
719.0,2.538988680146185
720.0,2.539584754754362
721.0,2.5396793686357633
722.0,2.5403623839802836
723.0,2.5404534495391546
724.0,2.5408319359123954
725.0,2.5411779954922777
726.0,2.5413802808238115
727.0,2.5422546588032193
728.0,2.5423500995399877
729.0,2.5425582253455272
730.0,2.5430634459505472
731.0,2.5432292877380043
732.0,2.543994164646846
733.0,2.5440968898048513
734.0,2.5447502884426894
735.0,2.544834919028645
736.0,2.545271475870465
737.0,2.5453726910361953
738.0,2.5462120172080587
739.0,2.546296464737378
740.0,2.546495743529707
741.0,2.547066895100796
742.0,2.5471647428433704
743.0,2.547884874253733
744.0,2.547980876592664
